ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10019257,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Briefs XYBRF2PCKN281,XYXX,Men,628,4,"Pack of 2 briefs in Blue & Navy with contoured front pouch and anti-microbial finish that prevents odours and rashes.
10035409,Anekaant Blue PrintedShoulder Bag,Anekaant,Women,449,5,"Blue printed shoulder bag, has a zip closure1 main compartment, 1 external and 3 inner pocketsTablet sleeve: NoTwo Handles",Blue
10020739,Rocia Women Black & White Striped Heeled Sandals,Rocia,Women,1592,5,"A pair of black & white open toe sandals, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: Warranty: 3 months against manufacturing defects only (not valid on products under discount or promotional offer)Warranty provided by brand/manufacturer", Black
10021161,MBE Women Green & Yellow Printed Off-Shoulder Straight Kurta,MBE,Women,510,5,"Green and yellow printed straight kurta, has an off-shoulder neck, long bell sleeves, straight hem, side slits", Green
10024799,Crocs Santa Cruz  Men Black Solid Slip-Ons,Crocs,Men,2446,5,A pair of black solid flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Black
10027179,Soumya Orange & Black Set of 5 Geometric Square Cushion Covers,Soumya,Unisex,939,5,Set content: 5 Cushion Covers Colour: Orange Shape: Square Pattern: Geometric Closure: Zip, Black
10018857,Raymond Men Blue Regular Fit Solid Formal Shirt,Raymond,Men,1154,5,"Blue solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10030173,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,599,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10019811,Carlton London Women Coral Orange Solid Cinched Waist Top,Carlton London,Women,625,5,"Coral orange solid woven cinched waist top with lace detail, has a V-neck, and short extended sleeves", Orange
10032521,HERE&NOW Men Black Solid Bomber Jacket,HERE&NOW,Men,1329,7,"Black solid jacket, has a stand collar, 3 pockets, zip closure, long sleeves, straight hem", Black
10019161,XYXX Men Checkered Pack of 3 Checkmate Pure Cotton Boxer XYBOX3PCKN107,XYXX,Men,957,5,"Pack of 3 Navy, Grey &  Black  regular-fit checked boxers with a microfibre waistband.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Single back patch pocket to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..", Red
10021561,SEJ by Nisha Gupta Mustard Orange & Red Printed Tissue Holder,SEJ by Nisha Gupta,Unisex,699,3,Set Content: 1 tissue holderPattern: PrintedColour: Mustard orange and redFinish: MatteMaterial: Wood, Red
10027977,Park Avenue Men Pink Regular Fit Solid Formal Shirt,Park Avenue,Men,839,5,"Pink solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Pink
10033763,SHISEIDO 01 Shibui Black Felt Tip Liquid ArchEyeliner 0.4ml,SHISEIDO,Women,1980,3,"Shade Name: Shibui BlackWhat it is?With a specially designed angled micro-precision tip, this eyeliner takes the guesswork out of liquid liner and delivers weightless definition that lasts up to 24 hours.What it does?The micro-fine, arched tip and ergonomic design create an entirely new-yet-intuitive gesture for applying eyeliner and eliminate the once-unavoidable blind spot that is often created by the users hand or the pen itself. Saturated with a high level of ultra-black pigment, this revolutionary flow-through liner delivers a precise, quick-dry formula that provides up to 24 hours of waterproof.Features:Pure Black Pigment:Provides bold, ink-like intensity.Waterproof Polymers:Offers up to 24 hours of waterproof and sweat-resistant color.", Black
10033637,SHISEIDO 05 White MicroLiner Ink 0.08 g,SHISEIDO,Women,1870,4,"Shade Name: 05 WhiteWhat Is It:This fool proof eyeliner is infused with high-impact pigments that deliver smudge-proof, saturated, matte colour.What it does:The weightless, inky pencil features thermo-sensory technology that allows this formula to transform from a solid to a liquid upon contact with skin, creating a flexible, water-resistant film that lasts up to 24 hours. The micro-thin lead on this next-generation pencil can be dotted between lashes or glided across eyes with remarkable precision and no skipping. Available in five shades inspired by sumi ink sticks used in traditional Japanese calligraphy.This product is dermatologist- and ophthalmologist-tested. It is formulated without oil, fragrance, and talc.About the Brand:Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.", White
10030279,Next Look Men Blue Regular Fit Solid Formal Shirt,Next Look,Men,549,5,"Blue solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10029195,Geox Women Grey Solid Leather Ballerinas,Geox,Women,6999,5,"A pair of grey square-toe ballerinas with bow detail, has regular stylingLeather upperCushioned footbedTextured and patterned outsole", Grey
10032459,HERE&NOW Women Black Solid Hooded Longline Padded Jacket,HERE&NOW,Women,2449,6,"Black solid Longline padded jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester liningComes with a belt and detachable fur collar", Black
10030391,Geox Men Taupe Solid Suede Sneakers,Geox,Men,3999,5,"A pair of round-toe taupe solid sneakers, has regular styling, lace-up detailSuede upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer",
10025303,Soumya Brown & Beige Printed Double Bed Cover with 2 Pillow Covers,Soumya,Unisex,1937,4,Set content: 1 Bedsheet with 2 pillow covers Colour: Brown and beige Size: Double bed ( queen size)Pattern: Geometric Thread Count: 180 to 249 , Brown
10028959,MSC Women Cream-Coloured Solid Open Toe Flats,MSC,Women,679,5,"A pair of cream-coloured open-toed flats, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10035807,Next Look Men Blue Printed Polo Collar T-shirt,Next Look,Men,499,5,"Blue printed T-shirt, has a polo collar, and short sleeves",Blue
10033751,SHISEIDO 04 Navy MicroLiner Ink 0.08 gms,SHISEIDO,Women,1870,3,"Shade Name: 04 NavyWhat Is It:This fool proof eyeliner is infused with high-impact pigments that deliver smudge-proof, saturated, matte colour.What it does:The weightless, inky pencil features thermo-sensory technology that allows this formula to transform from a solid to a liquid upon contact with skin, creating a flexible, water-resistant film that lasts up to 24 hours. The micro-thin lead on this next-generation pencil can be dotted between lashes or glided across eyes with remarkable precision and no skipping. Available in five shades inspired by sumi ink sticks used in traditional Japanese calligraphy.This product is dermatologist- and ophthalmologist-tested. It is formulated without oil, fragrance, and talc.About the Brand:Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.", Navy
10029037,Geox Women Black & Gold-Toned Printed Leather Ballerinas,Geox,Women,4249,5,"A pair of black and gold-toned square toe balerinas, has regular styling, slip-on detailLeather upper with printCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Black
10030921,Tulsattva Women Blue Solid A-Line Kurta,Tulsattva,Women,832,5,"Blue solid A-line kurta, has a round neck, three-quarter sleeves, and flared hem",Blue
10029161,Geox Men Black Leather Formal Oxfords,Geox,Men,5999,5,"A pair of black square-toed formal Oxfords, has central lace-upsLeather upperCushioned footbedTextured and patterned outsole, has a stacked heelEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/ manufacturer", Black
10028947,MSC Women Gold-Toned Embellished One Toe Flats,MSC,Women,679,5,"A pair of gold-toned open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold
10027957,Park Avenue Men Yellow & White Slim Fit Printed Casual Shirt,Park Avenue,Men,1034,5,"Yellow and White printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Yellow
10024515,SEJ by Nisha Gupta White Printed Table Placemat,SEJ by Nisha Gupta,Unisex,399,3,Set content: 1 table matShape: RectangleColour: White Pattern: PrintedSuitable For: 1 seater tableMaterial: Cotton, White
10018287,Puma Men White IGNITE Contender Knit Running Shoes,Puma,Men,3249,5,Product Design DetailsA pair of white running sports shoesHas regular stylingLace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, White
10029661,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,649,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10032551,HERE&NOW Women Red Solid Lightweight Puffer Jacket,HERE&NOW,Women,1299,8,"Red solid jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester liningComes with an accessory and a detachable hood", Red
1002199,PUMA Grey Spray-Dyed Sweater,Puma,Men,1484,6,"Grey knitted sweater with washed effect, has a V-neck, long sleeves", Grey
10028997,MSC Women Gold-Toned Woven Design Open Toe Flats,MSC,Women,679,5,"A pair of gold-toned & orange open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold
10028353,Park Avenue Men Peach-Coloured Slim Fit Self Design Party Shirt,Park Avenue,Men,899,5,"Peach-coloured self-design party shirt, has a spread collar, long sleeves, button placket, straight hem, one patch pocket", Red
10021155,MBE Women Green Block Print Anarkali Kurta,MBE,Women,805,5,"Green printed Anarkali kurta, has a V-neck, short sleeves, and flared hem", Green
10032127,DressBerry Women Charcoal Grey & Maroon Colourblocked Sweatshirt,DressBerry,Women,479,5,"Charcoal grey, maroon and off-white colourblocked sweatshirt, has a mock collar, long sleeves, zip closure, straight hem", Grey
10032121,DressBerry Women Black & Grey Colourblocked Hooded Sweatshirt,DressBerry,Women,539,5,"Black and grey colourblocked sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem", Black
10027387,Carlton London Women Green & Black Striped Wrap Top,Carlton London,Women,580,5,"Green, black and white striped woven wrap top, has a V-neck, long sleeves, and concealed zip closure", Green
10030151,Next Look Men Burgundy Slim Fit Solid Formal Shirt,Next Look,Men,549,5,"Burgundy solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Burgundy
10020041,Innisfree Unisex Green Tea Facial Mist 150 ml,Innisfree,Unisex,720,3,Green Tea Facial Mist, Green
10028953,MSC Women Green Woven Design One Toe Flats,MSC,Women,679,5,"A pair of green open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Green
10020017,Urban Dog Men Pack of 2 Assorted Printed Boxers UDBX70_UDBX71,Urban Dog,Men,489,5,"Pack of two assorted printed boxers, each has an inner elasticated waistband, slip-on closure, button fly",
10033789,SHISEIDO 503 Nude Streak ModernMatte Powder Lipstick 4g,SHISEIDO,Women,2295,4,"Shade Number:  503Shade Name: Nude Streak       What it is:This non-drying formula delivers matte, full-coverage color that feels utterly weightless and provides a powder-soft finish on lips.What it does:A unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfections. Available in 24 shades inspired by Tokyo's vibrant nightlife, this statement-making lipstick provides eight hours of rich, velvety color. Dermatologist-tested.Features:Velvet Powders: Lend lips a matte, airbrushed finish that stays put for eight hours.Optical Brightening Pigments: Provide intense, vibrant color.Lightweight Waxes and Oils: Create a hydrating-yet-weightless veil of color that melts seamlessly onto lips.", Matte
10018897,SEJ by Nisha Gupta Pink & Blue Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runner Type: Table runner Colour: Pink and blue Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.,Blue
10018919,SEJ by Nisha Gupta Green & Pink Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runner Type: Table runner Colour: Green and pink Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green
10032635,HERE&NOW Women Mustard Yellow Solid Bomber Jacket,HERE&NOW,Women,1199,7,"Mustard yellow solid jacket, has a spread collar, 2 pockets, zip closure, long sleeves, straight hem", Yellow
10028963,MSC Women Gold-Toned Woven Design One Toe Flats,MSC,Women,679,5,"A pair of gold-toned open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold
10024489,SEJ by Nisha Gupta Multicoloured Printed Table Placemat,SEJ by Nisha Gupta,Unisex,399,3,Set content: 1 table mat Shape: Rectangle Colour: Pink and multicoloured Pattern: Printed Suitable For: 1 seater table Material: Cotton , Red
10030431,Geox Men Navy Blue Sneakers,Geox,Men,3499,5,"A pair of round-toe navy blue sneakers, has regular styling, lace-up detailMesh and suede upperCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer",Blue
10030245,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,649,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10024485,SEJ by Nisha Gupta Blue & Orange Printed Table Placemat,SEJ by Nisha Gupta,Unisex,399,3,Set content: 1 table mat Shape: Rectangle Colour: Blue and orange Pattern: Printed Suitable For: 1 seater table Material: Cotton ,Blue
10018863,SEJ by Nisha Gupta Green & Pink Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,3,Set content: One runner Type: Table runner Colour: Green and pink Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green
10033699,SHISEIDO 515 Mellow Drama ModernMatte Powder Lipstick 4g,SHISEIDO,Women,2295,6,"Shade Number: 515Shade Name: Mellow Drama What it is:This non-drying formula delivers matte, full-coverage color that feels utterly weightless and provides a powder-soft finish on lips.What it does:A unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfections. Available in 24 shades inspired by Tokyo's vibrant nightlife, this statement-making lipstick provides eight hours of rich, velvety color. Dermatologist-tested.Features:Velvet Powders: Lend lips a matte, airbrushed finish that stays put for eight hours.Optical Brightening Pigments: Provide intense, vibrant color.Lightweight Waxes and Oils: Create a hydrating-yet-weightless veil of color that melts seamlessly onto lips.", Matte
10030139,Next Look Men Blue Slim Fit Printed Formal Shirt,Next Look,Men,699,5,"Blue printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10033723,SHISEIDO 05 Plum Blossom Kajal InkArtist Shadow Liner & Brow 0.8 gm,SHISEIDO,Women,1890,3,"Shade Number : 05Shade Name: Plum BlossomWhat it is:This 4-in-1 eye pencil acts as a liner, kajal, eyeshadow, and brow color. The smudge-proof, crease-proof, waterproof, and tear-proof formula provides high-impact pigment with an even glide and a featherweight feel.What it does:Its soft, graduated point is precise enough to create a thin, smooth band along the inner rim of the eye, and also wide enough to be easily swathed across the entire lid. A detachable sharpener maintains the tip for ultimate precision, while a built-in sponge can be used to blend for a seamless, smoky finish. Available in 10 shades inspired by ancient and modern Japan. Dermatologist and ophthalmologist-tested.Features:Solid Polymer and Texturizing Wax Blend: Offers a seamless glide and easy blendability.Spherical Silicone Powders: Lend the formula a velvety texture and a soft-focus finish.Silicone Resin: Provides extended wear and waterproof properties.",
10018903,SEJ by Nisha Gupta Pink & Green Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runner Type: Table runner Colour: Pink and green Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green
10030371,Geox Men Black Textured Leather Sneakers,Geox,Men,3999,5,"A pair of round-toe black textured sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Red
10019231,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Briefs XYBRF3PCKN352,XYXX,Men,889,5,"Pack of 3 briefs in Navy with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10018923,SEJ by Nisha Gupta Multicoloured Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runnerType: Table runnerColour: multicolouredFabric: PolycottonShape: RectangularPattern: FloralDisclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Red
10033655,SHISEIDO 517 Rose Hip ModernMatte Powder Lipstick 4 g,SHISEIDO,Women,2295,3,"Colour shade name: Rose HipColour shade numver: 517What it isA weightless, full-coverage, matte lipstick that lends lips long-lasting, velvety color.What it doesThis non-drying formula delivers matte, full-coverage colour that feels utterly weightless and provides apowder-soft, airbrushed finish on lips.Features:A unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfections.", Matte
10027385,Wintage Men Blue Woven Design Nehru Jacket,Wintage,Men,1799,5,"Blue solid woven design nehru jacket, mandarin collar, sleevesless, 3 pockets, full button placket, straight hemline",Blue
10027365,Wintage Men Black & Beige Printed Straight Kurta,Wintage,Men,1499,5,"Black and beige printed straight kurta, has a mandarin collar, long sleeves, straight hem, side slits", Black
10029235,Geox Women White & Silver-Toned Colourblocked Leather Sneakers,Geox,Women,3499,5,"A pair of round-toe white and silver-toned colourbocked sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", White
10030187,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,599,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10030747,SHISEIDO Unisex Deep Cleansing Foam Face Wash 125 ml,SHISEIDO,Unisex,2700,6,"What it is Deep cleansing foam face wash Features A freshening foaming cleanser with purifying granules that effectively lifts away oil, dirt in pores, sebum, pollutants and makeup from skin and pores for a clear, smooth finish.     This cleanser helps remove impurities while softening and strengthen the skinFormulated for Oily to Blemish-Prone Skin and featuring InternalPowerResist technologyFeatures the comforting scent of ImuCalm Compound that contains soothing fragrance ingredients of rose and lotus elements and a green floral fragrance that evokes a sense of relaxation and new energy",
10019223,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN127,XYXX,Men,670,4,"Pack of 2 Navy & Light Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10030077,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,599,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10030749,SHISEIDO Unisex Clarifying Cleansing Foam Face Wash 125 ml,SHISEIDO,Unisex,2700,6,"What it is Clarifying cleansing foam face wash Features Refined radianceThis luxurious cleanser contains Micro White Powder and white clay to effectively remove impuritiesRich and foamyRemoves skin-dulling surface cells, pollutants and oxidized substances that can cause the look of agingMade with deeply hydrating ingredients so it won't strip away skin's essential moisture, enhancing its inner defensesGreat for all skin types",
10032823,HERE&NOW Women Black Solid Windcheater Hooded Parka Jacket,HERE&NOW,Women,1299,7,"Black solid parka jacket, has a hood, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining", Black
10018981,ExclusiveLane Brown Set Of 4 Wooden Hand Carving Owl Motif Coaster Set,ExclusiveLane,Unisex,1076,5,Set content: FourColour: BrownShape: OwlMaterial: Sheesham WoodFEATURES:- Perfect set of coasters to rest your beverages upon & protect the surface of your table.- The coaster is hand carved in wood depicting the owl motif.- Comes with 4 coasters and 1 stand.- Hand Carved in Sheesham Wood.- The product has been made by hand and may have slight irregularities that are a natural outcome of the human involvement in the process.- Comes in dark brown color., Brown
10020709,Rocia Women Beige Solid Open Toe Flats,Rocia,Women,1592,5,"A pair of beige open-toed flats, has regular styling, closed back detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Beige
10020075,LOCOMOTIVE Men Navy Blue & Grey Slim Fit Checked Casual Shirt,LOCOMOTIVE,Men,543,5,"Navy Blue and grey checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10030291,Next Look Men Blue Slim Fit Self Design Casual Shirt,Next Look,Men,549,5,"Blue self-design casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10019539,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Trunks XYTRNK3PCKN372,XYXX,Men,940,5,"Pack of 3 trunks in Navy & Grey & Black with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10032445,HERE&NOW Women Black Solid Biker Jacket,HERE&NOW,Women,4199,7,"Black solid biker jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining", Black
10032795,HERE&NOW Men Black & Red Colourblocked Reversible Varsity Jacket Jacket,HERE&NOW,Men,1504,5,"Black and Red colourblocked reversible jacket, has a mock collar, 4 pockets, zip closure, long sleeves, straight hem, and polyesterBlack and Red colourblocked reversible jacket, has a mock collar, 4 pockets, zip closure, long sleeves, straight hem, and polyesterBlack solid reversible jacket, has a mock collar, 4 pockets, zip closure, long sleeves, straight hem, and polyester", Red
10028929,MSC Women Green Woven Design One Toe Flats,MSC,Women,679,5,"A pair of green open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Green
10019701,Carlton London Women Navy Blue & White Checked A-Line Dress,Carlton London,Women,850,5,"Navy Blue and White checked woven A-line dress with tie-up detail, has a round neck, short sleeves, button closure, and straight hem",Blue
10018861,SEJ by Nisha Gupta Blue Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,3,Set content: One runnerType: Table runnerColour: Blue Fabric: PolycottonShape: RectangularPattern: PrintedDisclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.,Blue
10033599,SHISEIDO 204 Scarlet Rush VisionAiry Gel Lipstick 1.6 g,SHISEIDO,Women,2125,4,"Shade Number : 204Shade Name: Scarlet RushWhat it is:Using revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.What it does:This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.Features:Triple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.",
10030739,SHISEIDO Unisex Essential Energy Eye Definer 15ml,SHISEIDO,Unisex,1725,4,"What it is?A 24-hour moisturizing eye treatment that fights the harmful effects of digital screen exposure. Featuring ReNeura Technology which helps to enhance skin's responsiveness to your daily skincare regimen.What it does?Helps to visibly reduce dark circles, fine lines, puffiness and dullness by massaging the area with a cool touch applicator. Eyes appear energized, larger and more defined. Cranberry Seed Oil and Raspberry Extract to energize skin for a wider-eye lookWestern Hawthorn Extract and V-E Acetate to visibly reduce dark circles and dullnessCoix Seed Extract helps reduce the appearance of puffinessCitrus Unshiu Peel Extract and Acetylated Hyaluronic Acid to enhance moisture.",
10025015,Parx Men Blue Striped Polo Collar T-shirt,Parx,Men,519,5,"Blue striped T-shirt, has a polo collar, and short sleeves",Blue
10027195,Soumya Multicoloured Set of 5 Self Design Square Cushion Covers,Soumya,Unisex,857,5,Set content: 5 Cushion Covers Colour: Multicoloured Shape: Square Pattern: Self Design Closure: Zip, Red
10019643,Carlton London Women Black Solid Maxi Dress,Carlton London,Women,1210,5,"Black solid woven layered maxi dress, has a boat neck, three-quarter sleeves, concealed zip closure, an attached lining, and flared hem, slit on the frontComes with a belt", Black
10029077,Geox Women Black Solid Leather Pumps,Geox,Women,3999,5,"A pair of black pointed toe pumps, has regular styling, backstrap detailLeather upperCushioned footbedTextured and patterned outsole, has a kitten heelWarranty: 6 monthsWarranty provided by brand/manufacturer", Black
10033053,Bene Kleed Men Blue & Grey Slim Fit Self Design Casual Shirt,Bene Kleed,Men,620,5,"Blue and grey self-design casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10019873,Carlton London Women Mustard Yellow Lace Detail Solid Top,Carlton London,Women,601,5,"Mustard yellow solid woven regular top with lace and tie-up detail, has a boat neck, and three-quarter sleeves", Yellow
10029025,Geox Women Black Solid Leather Open Toe Flats,Geox,Women,3599,5,"A pair of black open-toed flats, has regular styling, buckle detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Black
10030455,Kazo Women Orange Solid A-Line Top,Kazo,Women,695,5,"Orange solid woven A-line  top, has a V-neck, and sleeveless", Orange
10027907,Park Avenue Men Yellow Solid Polo Collar T-shirt,Park Avenue,Men,749,5,"Yellow solid T-shirt, has a polo collar, and short sleeves", Yellow
10019785,Carlton London Women Pink Striped Fit and Flare Dress,Carlton London,Women,895,5,"Pink solid woven fit and flare dress, has  shoulder straps, sleeveless, an attached lining, and straight hem", Pink
10032773,HERE&NOW Women Black Solid Sweater,HERE&NOW,Women,799,5,"Black solid sweater, has a round neck, long sleeves and ribbed hem", Black
10030041,Next Look Men Maroon Regular Fit Checked Formal Shirt,Next Look,Men,549,5,"Maroon checked casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Maroon
10019733,Carlton London Women Black Solid A-Line Dress,Carlton London,Women,836,5,"Black solid woven A-line dress, has a tie-up neck, long sleeves, an attached lining, and straight hem", Black
10027099,ExclusiveLane Green & Brown Mango Wood Antique Finish Wall Magazine Stand Organizer,ExclusiveLane,Unisex,1300,4,"Set Content: One organiserType: Magazine organiserColour: Green and brownMaterial: Mango woodPattern: Hand-paintedFEATURES:- This is an ideal piece of stationary to organise your magazines and daily newspaper in your living room.- Can also be used as a table magazine stand. - Depicts the art of Handmade and Hand painting in antique rustic finish by burning the wood to showcase its natural wooden grain patterns.Disclaimer: As this product is handcrafted there might be a slight color or design variation, which is natural and hence makes the product unique.Books/Magazine/Newspaper shown in the picture does not come with the stand.Comes with a detachable jute string to be hanged on the nail", Green
10029241,Geox Women Black Leather Sneakers,Geox,Women,3499,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upper with zip detailCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", Black
10032801,HERE&NOW Women Mustard Brown & White Fair Isle Patterned Sweater,HERE&NOW,Women,799,5,"Mustard brown and white fair isle patterned sweater, has a round neck, long sleeves, and ribbed hem", White
10030397,Geox Men Red Sneakers,Geox,Men,3499,5,"A pair of round-toe red sneakers, has regular styling, lace-up detailSuede and mesh upperCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", Red
